announcements,withdrawals,nlri_ann,dups,origin_0,origin_2,origin_changes,as_path_max,unique_as_path_max,edit_distance_avg,edit_distance_max,edit_distance_dict_0,edit_distance_dict_1,edit_distance_dict_2,edit_distance_dict_3,edit_distance_dict_4,edit_distance_dict_5,edit_distance_dict_6,edit_distance_unique_dict_0,edit_distance_unique_dict_1,imp_wd,imp_wd_spath,imp_wd_dpath,number_rare_ases,rare_ases_avg,flaps,nadas,label,window_start,window_end
516,13,516,0,509,7,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.02646759416355616,0,0,normal,2001-07-19 20:06:46,2001-07-19 20:06:47
272,51,272,0,241,31,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.03461538461538462,0,0,normal,2001-07-19 20:06:56,2001-07-19 20:06:57
229,12,229,0,217,12,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.03425925925925926,0,0,normal,2001-07-19 20:07:02,2001-07-19 20:07:03
0,1,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 20:07:12,2001-07-19 20:07:13
63,0,63,0,58,5,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.046511627906976744,0,0,normal,2001-07-19 20:07:13,2001-07-19 20:07:14
36,0,36,0,30,6,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.06172839506172839,0,1,normal,2001-07-19 20:07:14,2001-07-19 20:07:15
135,11,135,0,133,2,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.049490538573508006,0,0,normal,2001-07-19 20:07:23,2001-07-19 20:07:24
186,29,186,0,177,9,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.03753026634382567,0,0,normal,2001-07-19 20:07:29,2001-07-19 20:07:30
1,0,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8,0,0,normal,2001-07-19 20:07:41,2001-07-19 20:07:42
43,5,43,0,34,9,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.05405405405405406,0,0,normal,2001-07-19 20:07:42,2001-07-19 20:07:43
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:07:49,2001-07-19 20:07:50
65,6,65,0,60,5,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.08846153846153847,0,0,normal,2001-07-19 20:07:52,2001-07-19 20:07:53
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:07:54,2001-07-19 20:07:55
75,7,75,0,66,9,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.08333333333333333,0,0,normal,2001-07-19 20:07:56,2001-07-19 20:07:57
35,2,35,0,35,0,0,9,2,3.0,3,0,0,0,2,0,0,0,0,0,0,0,0,10,0.057803468208092484,0,0,normal,2001-07-19 20:08:10,2001-07-19 20:08:11
0,2,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 20:08:18,2001-07-19 20:08:19
48,0,48,0,33,15,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.11711711711711711,0,0,normal,2001-07-19 20:08:19,2001-07-19 20:08:20
57,2,57,0,57,0,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.13245033112582782,0,0,normal,2001-07-19 20:08:25,2001-07-19 20:08:26
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 20:08:31,2001-07-19 20:08:32
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 20:08:32,2001-07-19 20:08:33
14,0,14,0,11,3,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.2077922077922078,0,0,normal,2001-07-19 20:08:36,2001-07-19 20:08:37
3,0,3,0,3,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.5333333333333333,0,0,normal,2001-07-19 20:08:37,2001-07-19 20:08:38
66,9,66,0,59,7,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.09375,0,1,normal,2001-07-19 20:08:47,2001-07-19 20:08:48
121,32,121,0,118,3,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.06976744186046512,0,0,normal,2001-07-19 20:08:51,2001-07-19 20:08:52
25,5,25,0,23,2,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,0.14685314685314685,0,0,normal,2001-07-19 20:09:02,2001-07-19 20:09:03
24,0,24,0,24,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.07216494845360824,0,0,normal,2001-07-19 20:09:07,2001-07-19 20:09:08
58,7,58,0,42,16,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.04363636363636364,0,0,normal,2001-07-19 20:09:16,2001-07-19 20:09:17
103,7,103,0,88,14,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.08176100628930817,0,0,normal,2001-07-19 20:09:18,2001-07-19 20:09:19
47,6,47,0,35,12,0,15,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.023696682464454975,0,0,normal,2001-07-19 20:09:30,2001-07-19 20:09:31
21,6,21,0,21,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.06593406593406594,0,0,normal,2001-07-19 20:09:37,2001-07-19 20:09:38
104,17,104,0,90,13,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.06111111111111111,0,0,normal,2001-07-19 20:09:44,2001-07-19 20:09:45
109,10,109,0,94,15,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.06787330316742081,0,0,normal,2001-07-19 20:09:46,2001-07-19 20:09:47
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:09:49,2001-07-19 20:09:50
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 20:09:54,2001-07-19 20:09:55
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 20:09:55,2001-07-19 20:09:56
64,2,64,0,47,17,0,15,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.024714828897338403,0,0,normal,2001-07-19 20:09:56,2001-07-19 20:09:57
21,0,21,0,21,0,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 20:10:06,2001-07-19 20:10:07
67,67,67,0,41,26,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.07575757575757576,0,10,normal,2001-07-19 20:10:11,2001-07-19 20:10:12
167,25,167,0,155,12,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.04670912951167728,0,1,normal,2001-07-19 20:10:12,2001-07-19 20:10:13
36,6,36,0,28,8,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.02912621359223301,0,0,normal,2001-07-19 20:10:25,2001-07-19 20:10:26
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:10:32,2001-07-19 20:10:33
7,0,7,0,1,6,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.17391304347826086,0,0,normal,2001-07-19 20:10:34,2001-07-19 20:10:35
125,92,125,0,110,15,0,17,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.05277777777777778,0,10,normal,2001-07-19 20:10:39,2001-07-19 20:10:40
516,108,516,0,508,8,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0.031131678586453514,0,0,normal,2001-07-19 20:10:43,2001-07-19 20:10:44
46,0,46,0,28,18,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0.03937007874015748,0,0,normal,2001-07-19 20:10:54,2001-07-19 20:10:55
1,0,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0,0,normal,2001-07-19 20:11:01,2001-07-19 20:11:02
872,15,872,0,868,4,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,134,0.029431144300461235,0,0,normal,2001-07-19 20:11:05,2001-07-19 20:11:06
568,3,568,0,557,11,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0.032231404958677684,0,1,normal,2001-07-19 20:11:13,2001-07-19 20:11:14
241,0,241,0,233,8,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0.03574033552151714,0,0,normal,2001-07-19 20:11:21,2001-07-19 20:11:22
1,0,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.8,0,0,normal,2001-07-19 20:11:28,2001-07-19 20:11:29
249,7,249,0,245,4,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0.0335795836131632,0,0,normal,2001-07-19 20:11:34,2001-07-19 20:11:35
450,31,450,0,442,8,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,45,0.019230769230769232,0,1,normal,2001-07-19 20:11:43,2001-07-19 20:11:44
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:11:49,2001-07-19 20:11:50
257,2,257,0,254,3,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.029931972789115645,0,0,normal,2001-07-19 20:11:50,2001-07-19 20:11:51
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:11:55,2001-07-19 20:11:56
116,76,116,0,106,10,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.05434782608695652,0,10,normal,2001-07-19 20:12:04,2001-07-19 20:12:05
255,50,255,0,231,24,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.03143093465674111,0,1,normal,2001-07-19 20:12:12,2001-07-19 20:12:13
147,1,147,0,147,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.028169014084507043,0,0,normal,2001-07-19 20:12:19,2001-07-19 20:12:20
13,28,13,0,12,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.06976744186046512,0,11,normal,2001-07-19 20:12:25,2001-07-19 20:12:26
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:12:32,2001-07-19 20:12:33
169,26,169,0,145,24,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.049773755656108594,0,0,normal,2001-07-19 20:12:33,2001-07-19 20:12:34
231,28,231,0,226,5,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,0.061361457334611694,0,1,normal,2001-07-19 20:12:40,2001-07-19 20:12:41
117,127,117,0,116,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.03323262839879154,0,10,normal,2001-07-19 20:12:48,2001-07-19 20:12:49
1,3,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0,10,normal,2001-07-19 20:12:54,2001-07-19 20:12:55
141,18,141,0,139,2,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0.058240396530359353,0,0,normal,2001-07-19 20:13:03,2001-07-19 20:13:04
219,20,219,0,219,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.029644268774703556,0,0,normal,2001-07-19 20:13:07,2001-07-19 20:13:08
77,80,77,0,76,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.025193798449612403,0,10,normal,2001-07-19 20:13:17,2001-07-19 20:13:18
4,4,4,0,3,1,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0.35,0,10,normal,2001-07-19 20:13:21,2001-07-19 20:13:22
225,5,225,0,225,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,41,0.03399668325041459,0,0,normal,2001-07-19 20:13:32,2001-07-19 20:13:33
0,27,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,1,normal,2001-07-19 20:13:35,2001-07-19 20:13:36
98,0,98,0,94,4,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.01735357917570499,0,0,normal,2001-07-19 20:13:36,2001-07-19 20:13:37
22,5,22,0,18,4,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.02142857142857143,0,0,normal,2001-07-19 20:13:47,2001-07-19 20:13:48
9,14,9,0,1,6,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.20833333333333334,0,10,normal,2001-07-19 20:13:49,2001-07-19 20:13:50
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:13:55,2001-07-19 20:13:56
203,3,203,0,189,14,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.03437250199840128,0,0,normal,2001-07-19 20:14:01,2001-07-19 20:14:02
89,58,89,0,87,2,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.0875,0,10,normal,2001-07-19 20:14:03,2001-07-19 20:14:04
51,37,51,0,47,4,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0.034220532319391636,0,10,normal,2001-07-19 20:14:13,2001-07-19 20:14:14
14,0,14,0,14,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.05454545454545454,0,0,normal,2001-07-19 20:14:16,2001-07-19 20:14:17
229,27,229,0,201,28,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.038817005545286505,0,0,normal,2001-07-19 20:14:27,2001-07-19 20:14:28
61,12,61,0,56,5,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.08099688473520249,0,1,normal,2001-07-19 20:14:29,2001-07-19 20:14:30
42,0,42,0,38,4,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.13901345291479822,0,0,normal,2001-07-19 20:14:30,2001-07-19 20:14:31
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:14:32,2001-07-19 20:14:33
0,15,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,normal,2001-07-19 20:14:40,2001-07-19 20:14:41
25,0,25,0,19,6,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.11904761904761904,0,0,normal,2001-07-19 20:14:41,2001-07-19 20:14:42
1,0,1,0,1,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1.0,0,0,normal,2001-07-19 20:14:45,2001-07-19 20:14:46
248,3,248,0,188,60,0,16,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0.03307692307692308,0,0,normal,2001-07-19 20:14:56,2001-07-19 20:14:57
50,27,50,0,49,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,0.18803418803418803,0,10,normal,2001-07-19 20:14:58,2001-07-19 20:14:59
30,0,30,0,28,2,0,15,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.12376237623762376,0,0,normal,2001-07-19 20:14:59,2001-07-19 20:15:00
33,1,33,0,33,0,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.11659192825112108,0,0,normal,2001-07-19 20:15:10,2001-07-19 20:15:11
29,9,29,0,29,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.06557377049180328,0,1,normal,2001-07-19 20:15:15,2001-07-19 20:15:16
207,28,207,0,167,40,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.03581526861451461,0,0,normal,2001-07-19 20:15:25,2001-07-19 20:15:26
247,42,247,0,209,38,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,46,0.0423572744014733,0,0,normal,2001-07-19 20:15:27,2001-07-19 20:15:28
46,14,46,0,42,4,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.06015037593984962,0,0,normal,2001-07-19 20:15:38,2001-07-19 20:15:39
11,19,11,0,11,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.13636363636363635,0,10,normal,2001-07-19 20:15:44,2001-07-19 20:15:45
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 20:15:49,2001-07-19 20:15:50
1,0,1,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.0,0,0,normal,2001-07-19 20:15:50,2001-07-19 20:15:51
333,27,333,0,276,55,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.023296447291788,0,0,normal,2001-07-19 20:15:55,2001-07-19 20:15:56
185,17,185,0,119,66,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.04257767548906789,0,2,normal,2001-07-19 20:15:57,2001-07-19 20:15:58
17,1,17,0,17,0,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0.17105263157894737,0,0,normal,2001-07-19 20:16:08,2001-07-19 20:16:09
1,1,1,0,1,0,0,2,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,10,normal,2001-07-19 20:16:14,2001-07-19 20:16:15
292,14,292,0,241,51,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,57,0.03651505445227418,0,0,normal,2001-07-19 20:16:22,2001-07-19 20:16:23
691,12,691,0,626,65,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,0.028793550244745177,0,1,normal,2001-07-19 20:16:25,2001-07-19 20:16:26
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:16:32,2001-07-19 20:16:33
163,37,163,0,162,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.029692470837751856,0,0,normal,2001-07-19 20:16:38,2001-07-19 20:16:39
23,0,23,0,23,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.08108108108108109,0,0,normal,2001-07-19 20:16:42,2001-07-19 20:16:43
702,22,702,0,634,68,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,116,0.029539088362617774,0,0,normal,2001-07-19 20:16:49,2001-07-19 20:16:50
825,15,825,0,768,57,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,115,0.02891626854412874,0,1,normal,2001-07-19 20:16:53,2001-07-19 20:16:54
17,0,17,0,17,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.047058823529411764,0,0,normal,2001-07-19 20:16:54,2001-07-19 20:16:55
430,12,430,0,357,73,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,51,0.0183585313174946,0,0,normal,2001-07-19 20:17:08,2001-07-19 20:17:09
2,3,2,0,0,2,0,3,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.8333333333333334,0,10,normal,2001-07-19 20:17:11,2001-07-19 20:17:12
629,15,629,0,616,13,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,99,0.028253424657534245,0,0,normal,2001-07-19 20:17:19,2001-07-19 20:17:20
73,13,73,0,68,5,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.11204481792717087,0,1,normal,2001-07-19 20:17:20,2001-07-19 20:17:21
623,41,623,0,571,52,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,0.019571045576407507,0,0,normal,2001-07-19 20:17:36,2001-07-19 20:17:37
5,7,5,0,2,3,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.2,0,10,normal,2001-07-19 20:17:39,2001-07-19 20:17:40
280,17,280,0,274,6,0,13,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,0.03465982028241335,0,0,normal,2001-07-19 20:17:46,2001-07-19 20:17:47
126,166,126,0,82,44,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.04126984126984127,0,10,normal,2001-07-19 20:17:49,2001-07-19 20:17:50
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:17:50,2001-07-19 20:17:51
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:17:55,2001-07-19 20:17:56
34,7,34,0,30,4,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.1091703056768559,0,0,normal,2001-07-19 20:18:04,2001-07-19 20:18:05
9,3,9,0,8,1,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0.058823529411764705,0,0,normal,2001-07-19 20:18:08,2001-07-19 20:18:09
154,50,154,0,149,5,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0.05054151624548736,0,0,normal,2001-07-19 20:18:13,2001-07-19 20:18:14
283,26,283,0,96,187,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.026357827476038338,0,1,normal,2001-07-19 20:18:14,2001-07-19 20:18:15
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:18:32,2001-07-19 20:18:33
586,85,586,0,399,187,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0.02159323023052232,1,0,normal,2001-07-19 20:18:33,2001-07-19 20:18:34
4,0,4,0,1,3,0,7,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.11538461538461539,0,0,normal,2001-07-19 20:18:34,2001-07-19 20:18:35
90,23,90,0,86,4,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.05858585858585859,0,1,normal,2001-07-19 20:18:42,2001-07-19 20:18:43
173,4,173,0,158,15,0,11,2,7.0,7,0,0,0,0,0,0,0,0,0,0,0,0,38,0.042081949058693245,0,0,normal,2001-07-19 20:18:43,2001-07-19 20:18:44
236,3,236,0,50,186,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.012789768185451638,0,0,normal,2001-07-19 20:19:01,2001-07-19 20:19:02
11,44,11,0,6,5,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.21052631578947367,0,10,normal,2001-07-19 20:19:03,2001-07-19 20:19:04
138,12,138,0,133,5,0,11,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.04183535762483131,0,0,normal,2001-07-19 20:19:09,2001-07-19 20:19:10
143,14,143,0,138,5,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,0.05235602094240838,0,1,normal,2001-07-19 20:19:13,2001-07-19 20:19:14
55,3,55,0,54,1,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.046583850931677016,0,0,normal,2001-07-19 20:19:28,2001-07-19 20:19:29
29,6,29,0,23,6,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.04854368932038835,0,0,normal,2001-07-19 20:19:32,2001-07-19 20:19:33
154,3,154,0,138,16,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.0440251572327044,0,0,normal,2001-07-19 20:19:37,2001-07-19 20:19:38
90,29,90,0,87,3,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0.032467532467532464,0,2,normal,2001-07-19 20:19:39,2001-07-19 20:19:40
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:19:50,2001-07-19 20:19:51
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:19:55,2001-07-19 20:19:56
33,13,33,0,26,7,0,9,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.12682926829268293,0,0,normal,2001-07-19 20:19:56,2001-07-19 20:19:57
6,10,6,0,6,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.3333333333333333,0,10,normal,2001-07-19 20:20:02,2001-07-19 20:20:03
211,10,211,0,194,17,0,9,2,2.5813953488372094,4,0,0,28,5,10,0,0,0,0,0,0,0,32,0.0256,1,1,normal,2001-07-19 20:20:07,2001-07-19 20:20:08
13,4,13,0,13,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.011627906976744186,0,0,normal,2001-07-19 20:20:26,2001-07-19 20:20:27
4,4,4,0,4,0,0,4,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0.46153846153846156,0,10,normal,2001-07-19 20:20:30,2001-07-19 20:20:31
2,0,2,0,0,0,0,1,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1.0,0,0,normal,2001-07-19 20:20:32,2001-07-19 20:20:33
36,9,36,0,36,0,0,8,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0.07692307692307693,0,1,normal,2001-07-19 20:20:34,2001-07-19 20:20:35
147,15,147,0,146,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0.05733186328555678,0,0,normal,2001-07-19 20:20:35,2001-07-19 20:20:36
51,26,51,0,51,0,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0.031331592689295036,0,10,normal,2001-07-19 20:20:53,2001-07-19 20:20:54
10,53,10,0,10,0,0,5,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.19230769230769232,0,10,normal,2001-07-19 20:20:59,2001-07-19 20:21:00
125,12,125,0,123,2,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,0.05397727272727273,0,2,normal,2001-07-19 20:21:01,2001-07-19 20:21:02
341,2,341,0,338,3,0,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,96,0.05109100585417775,0,0,normal,2001-07-19 20:21:04,2001-07-19 20:21:05
99,3,99,0,98,1,0,10,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.044642857142857144,0,0,normal,2001-07-19 20:21:21,2001-07-19 20:21:22
22,11,22,0,22,0,0,6,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0.10126582278481013,0,0,normal,2001-07-19 20:21:25,2001-07-19 20:21:26
